media_ID,media_type,media_title,runtime,average_rating
tt5892354,movie,Mon ange,80,7.2
tt6318728,movie,Un ange,105,8.1
tt0106278,movie,Angel Eyes,84,7.7
tt0224527,tvSeries,SeihÃ´ tenshi Angel Links,25,8.1
tt0039152,movie,Angel and the Badman,100,8.2
tt0090642,movie,Commando Mengele,92,5.8
tt0216196,movie,Semana Santa,91,6.3
tt1269734,movie,Angel of Death,77,5.4
tt0138647,movie,Nattens engel,98,7.8
tt0180435,movie,Angel of the Night,88,6.8
tt0038300,movie,Angel on My Shoulder,100,7.9
tt0159995,movie,Angels Dance,99,7.9
tt0047831,movie,Angela,81,7.5
tt0145653,movie,Angelas Ashes,145,7.3
tt0343274,tvSeries,Kidou tenshi enjerikku reiyÃ¢,25,6.1
tt0032209,movie,Angels Over Broadway,79,7.6
tt0112365,movie,Angels and Insects,116,7.5
tt0043286,movie,Angels in the Outfield,99,8.8
tt0029870,movie,Angels with Dirty Faces,97,8.3
tt0305224,movie,Anger Management,106,6.5
tt0078561,tvSeries,Angie,30,8.7
tt0169557,movie,Anima,90,5.3
tt0075683,movie,Lanimal,100,7.7
tt0408494,movie,Animal,90,9.3
tt0020640,movie,Animal Crackers,97,7.3
tt0204137,movie,Animal Factory,94,1.6
tt0047834,movie,Animal Farm,72,4.9
tt0405474,movie,Animation Legend: Winsor McCay,100,7.2
tt0008836,movie,Anna Karenina,53,7
tt0068039,tvSeries,Anna and the King,30,6.2
tt0038303,movie,Anna and the King of Siam,128,7.6
tt0112373,movie,Anne Frank Remembered,117,7.6
tt0009879,movie,Anne of Green Gables,60,8.2
tt0078560,tvSeries,Akage no An,24,6.6
tt0083564,movie,Annie,126,6.6
tt0042200,movie,Annie Get Your Gun,107,9.1
tt0075686,movie,Annie Hall,93,8.4
tt0099044,movie,Another 48 Hrs.,93,7
tt0086904,movie,Another Country,90,7.8
tt0127722,movie,Another Day in Paradise,101,8.3
tt0244975,movie,Anaza hevun,132,8.4
tt0044364,movie,Another Mans Poison,90,5.6
tt0164419,movie,Bi xie lan tian,90,8
tt0106292,movie,Another Stakeout,108,6.8
tt0031047,movie,Another Thin Man,103,6.7
tt0094663,movie,Another Woman,81,7.6
tt10484902,movie,Davay razvedyomsya!,95,9.4
tt5161762,movie,234 Shuo ai ni,96,7.6
tt0101356,movie,Another You,98,7.2
tt0218817,movie,Antitrust,108,6.5
tt0112379,movie,Antonia,102,5.5
tt0168786,movie,Antwone Fisher,120,8
tt0120587,movie,Antz,83,5
tt0146838,movie,Any Given Sunday,162,7.2
tt0057344,movie,MÃ©lodie en sous-sol,118,7.6
tt0080377,movie,Any Which Way You Can,116,8.6
tt0096534,tvSeries,Anything But Love,30,8.5
tt0265803,movie,Standard Time,102,6.3
tt0313792,movie,Anything Else,108,7.8
tt0027302,movie,Anything Goes,92,6.6
tt4137510,tvSeries,Hakol Holech,70,7.1
tt0149691,movie,Anywhere But Here,114,7.9
tt0062673,movie,Lo sbarco di Anzio,117,6.1
tt0046719,movie,Apache,91,5.7
tt0048956,movie,Aparajito,110,6
tt1643222,movie,Hell,89,7.5
tt6448364,movie,Apocalypse,95,5.8
tt7856872,tvSeries,Apocalipse,60,5.9
tt0078788,movie,Apocalypse Now,147,8.1
tt0112384,movie,Apollo 13,140,7.4
tt0401233,movie,AppurushÃ®do,101,8
tt0090655,movie,April Fools Day,89,6.5
tt0118636,movie,Apt Pupil,111,8.7
tt0338726,movie,Aquanoids,90,8
tt0034465,movie,Arabian Nights,86,7.9
tt0071502,movie,Il fiore delle mille e una notte,130,7.6
tt0078793,movie,Arabische NÃ¤chte,91,4.9
tt0271972,movie,Arachnid,95,8.1
tt0099052,movie,Arachnophobia,109,8.5
tt0055757,movie,Aradhana,167,5.4
tt0390849,movie,Arakimentari,85,8.3
tt0273435,movie,Ararat,115,7.6
tt0853066,tvSeries,Baukunst,28,7.6
tt0106303,movie,Arctic Blue,95,8.2
tt0368578,movie,Are We There Yet?,95,6.7
tt0068040,tvSeries,Are You Being Served?,28,6.6
tt1519461,movie,Area 51,91,6.6
tt0353039,tvSeries,Argento Soma,25,7.3
tt0092580,movie,Aria,90,7.1
tt0473435,movie,Ark,84,8.2
tt0137363,movie,Arlington Road,117,7.5
tt0134292,movie,Armaan,130,4.8
tt0120591,movie,Armageddon,151,4.2
tt0183892,movie,Tin dei hung sam,117,7.3
tt0090660,movie,Armed and Dangerous,88,7.6
tt0037227,movie,Rikugun,87,7.1
tt0115568,movie,Army,153,7.3
tt0106308,movie,Army of Darkness,81,7.2
tt0106309,movie,Joshua Tree,106,8.9
tt0421041,movie,Army of One,69,8.5
tt0408504,movie,Arnas Children,85,5.8
tt0384810,movie,Around the Bend,85,5
tt0139030,movie,Around the Fire,106,8.5
tt0048960,movie,Around the World in 80 Days,167,8.5
tt0036613,movie,Arsenic and Old Lace,118,3.2
tt0375560,movie,Art Heist,98,8.1
tt0496853,movie,Ssaum-ui gisul,100,2.6
tt0123385,movie,Artemisia,98,6.4
tt1405358,movie,Ai cao,85,3.1
tt0082031,movie,Arthur,97,5.4
tt0094678,movie,Arthur 2: On the Rocks,113,4.9
tt0101371,movie,Article 99,100,7.1
tt0119822,movie,As Good as It Gets,139,8
tt0096461,movie,Wong Gok ka moon,102,6.9
tt0118220,movie,Zolgot Hadmaot Meatzman,85,8
tt0027311,movie,As You Like It,96,6.6
tt0051939,movie,MiÃ©rcoles de ceniza,106,6.7
tt0069736,movie,Ash Wednesday,99,7.8
tt0052080,movie,PopiÃ³l i diament,103,8
tt0109688,movie,Dung che sai duk,100,6.1
tt0189370,movie,Jungle Story,87,5.4
tt0106315,movie,Aspen Extreme,113,5.1
tt0069739,movie,Assassin,83,8.2
tt0307956,movie,Amsalja,110,6
tt0061367,movie,Assassination,95,8
tt0164347,movie,Ansatsu,104,7.3
tt3501416,movie,Amsal,140,7.3
tt0283897,movie,Assassination Tango,114,7.3
tt0112401,movie,Assassins,132,8.3
tt0092587,movie,Assault of the Killer Bimbos,85,5
tt0074156,movie,Assault on Precinct 13,91,2
tt0361322,movie,Assisted Living,78,6.9
tt0160016,movie,Asunder,101,8.3
tt0111558,movie,Aswang,82,7.7
tt0090670,movie,At Close Range,111,7.9
tt0132512,movie,At First Sight,128,6.6
tt0061233,tvSeries,At Last the 1948 Show,30,6.1
tt0074157,movie,At the Earths Core,89,6
tt0036619,movie,Atlantic City,87,8
tt0002646,movie,Atlantis,121,3.3
tt15119666,movie,Atlantide,100,7.7
tt0230011,movie,Atlantis: The Lost Empire,95,6.5
tt0050147,movie,Attack of the Crab Monsters,63,5.8
tt0124229,tvSeries,Attack of the Killer Tomatoes,23,7
tt0051381,movie,Attack of the Puppet People,79,7.4
tt0262246,movie,Juyuso seubgyuksageun,113,7.6
tt0159291,movie,Attention Shoppers,87,8.7
tt0046731,movie,Attila,80,7.9
tt0063340,movie,Nerosubianco,77,6.4
tt0238627,movie,Attraction,95,6.8
tt4731148,movie,Prityazhenie,132,7.2
tt0060138,movie,Au hasard Balthazar,95,7.2
tt0068235,movie,Au Pair Girls,86,6.5
tt0057230,movie,Konkurs,47,5.5
tt0235198,movie,Ã”dishon,115,8.8
tt0295867,movie,Audition,104,5.6
tt0460401,movie,Laudition,111,6
tt0075704,movie,Audrey Rose,113,7.2
tt0051383,movie,Auntie Mame,143,8.3
tt0295178,movie,Austin Powers in Goldmember,94,7
tt0118655,movie,Austin Powers: International Man of Mystery,94,8.1
tt0145660,movie,Austin Powers: The Spy Who Shagged Me,95,6.3
tt0298744,movie,Auto Focus,105,8.3
tt0079679,movie,Osenniy marafon,90,6.6
tt0077711,movie,HÃ¶stsonaten,99,6.9
tt6849498,movie,Autumn Sonata,84,5.3
tt0286476,movie,BabÃ­ lÃ©to,100,4.2
tt10833178,movie,Qiu tian li de chuan tian,122,5.6
tt0174480,movie,Autumn in New York,103,8.1
tt0018662,movie,Avalanche,60,6.7
tt0099073,movie,Avalon,128,7.6
tt0068240,movie,Avanti!,144,6.9
tt0275947,movie,Avenging Angelo,97,7.4
tt0099077,movie,Awakenings,121,5.5
tt0319020,movie,Awara Paagal Deewana,158,8.6
tt0349113,movie,The Weekend It Lives,71,7.3
tt0118662,movie,Ayn Rand: A Sense of Life,145,10
tt0339955,tvSeries,Azumanga daiÃ´,24,7.9
tt0131857,movie,BASEketball,103,8.1
tt0367790,movie,How to Get the Mans Foot Outta Your Ass,109,8.4
tt0211934,movie,Baadshah,175,5.8
tt0106333,movie,Baazigar,175,6.3
tt0069544,movie,Zolotye roga,74,8.6
tt0069753,movie,Baba Yaga,89,6.9
tt0156200,tvSeries,Babar,30,6.2
tt0083606,movie,Babe,80,6.7
tt0120595,movie,Babe: Pig in the City,97,5.7
tt0338754,movie,Baberellas,80,5.8
tt0092603,movie,Babettes gÃ¦stebud,103,6.8
tt0092605,movie,Baby Boom,110,4.6
tt0255819,movie,Baby Boy,130,6.8
tt0194683,movie,Baby Cakes,80,4.6
tt0118665,movie,Baby Geniuses,97,6.9
tt0058930,movie,Baby the Rain Must Fall,100,5.6
tt0109190,movie,Babys Day Out,99,6.4
tt0088760,movie,Baby: Secret of the Lost Legend,95,7
tt0086927,movie,Bachelor Party,105,4.7
tt0313245,movie,Back by Midnight,89,7.3
tt0380201,movie,Back in the Day,103,3.4
tt0099086,movie,Back to Back,95,3.1
tt0037522,movie,Back to Bataan,95,6.6
tt0090685,movie,Back to School,96,7.5
tt10715194,movie,La grande classe,83,7.9
tt0092608,movie,Back to the Beach,92,6.8
tt0088763,movie,Back to the Future,116,7.8
tt0096874,movie,Back to the Future Part II,108,7.8
tt0099088,movie,Back to the Future Part III,118,8
tt0233277,movie,Back to the Secret Garden,100,8.7
tt0106339,movie,Backbeat,100,6.8
tt0101393,movie,Backdraft,137,6
tt0039170,movie,Backlash,66,8.1
tt0027888,movie,Limelight,80,9.3
tt0094700,movie,Backstage,94,7.9
tt2784936,movie,Backtrack,90,8
tt0106341,movie,Bad Boy Bubby,114,6
tt0054904,movie,Furyo shonen,89,7.2
tt0085210,movie,Bad Boys,123,7.2
tt0323551,movie,Pahat pojat,126,8.1
tt0172156,movie,Bad Boys II,147,6.9
tt0021634,movie,Bad Company,76,6.2
tt0090687,movie,Malayunta,92,7.3
tt0211504,movie,Mauvaises frÃ©quentations,98,8
tt0277119,movie,Mabudachi,98,6.6
tt0047849,movie,Bad Day at Black Rock,81,9
tt0275491,movie,La mala educaciÃ³n,106,7.7
tt2337840,tvSeries,Bad Education,30,7.3
tt0082044,movie,Bad Girls,82,7.9
tt0161404,movie,Cattive ragazze,99,7.7
tt0806940,movie,NiÃ±as mal,100,8.1
tt2445236,movie,Nu hai huai huai,81,8.3
tt0216746,movie,Bad Girls from Valley High,84,6.7
tt0028601,movie,Bad Guy,69,7.6
tt0307213,movie,Nabbeun namja,100,8.6
tt0099091,movie,Bad Influence,99,7.2
tt5820466,movie,Mala Junta,89,8.2
tt0103759,movie,Bad Lieutenant,96,8.1
tt0115610,movie,Bad Moon,80,8.1
tt0490410,movie,E yue,98,4.1
tt0307987,movie,Bad Santa,92,7.6
tt0092610,movie,Bad Taste,91,7.8
tt7050082,movie,Bad Trip,90,8.8
tt0118673,movie,Bade Miyan Chote Miyan,140,5.6
tt0069762,movie,Badlands,94,5.4
tt0095801,movie,Out of Rosenheim,95,7.7
tt0098746,tvSeries,Bagdad Cafe,30,8.4
tt0231218,movie,Baghban,159,7.8
tt0042220,movie,Bait,73,4.5
tt0075457,movie,Zerschossene TrÃ¤ume,99,5.8
tt0981456,tvSeries,Baki the Grappler,24,8.1
tt0033373,movie,Ball of Fire,111,6.8
tt0052600,movie,Ballada o soldate,88,8.1
tt0162874,movie,"Sat sat yan, tiu tiu mo",92,7.7
tt0308208,movie,Ballistic: Ecks vs. Sever,91,9.2
tt0112453,movie,Balto,78,8
tt0215545,movie,Bamboozled,135,7.4
tt0066808,movie,Bananas,82,6.4
tt5217254,tvSeries,Band of Brothers,30,5.5
tt0057869,movie,Bande Ã  part,95,6.3
tt0090693,movie,Band of the Hand,109,7.7
tt0042224,movie,Bandit Queen,70,6.1
tt0099103,movie,Bandidos,95,5.4
tt0118682,movie,Bandits,110,8.8
tt0228049,movie,Banditi,87,7.5
tt0062708,movie,Bandolero!,106,7.8
tt0288439,movie,Bang Bang Youre Dead,93,8.5
tt0069765,movie,Bang the Drum Slowly,96,4.2
tt0263101,movie,Bangkok Dangerous,105,5.8
tt0387776,tvSeries,Seikai no senki,25,9.1
tt0109217,movie,Bar Girls,93,7.3
tt0388962,movie,Gai nhay,110,7.7
tt0045541,movie,Barabbas,123,6.1
tt8553134,movie,Varavva,117,5.7
tt0103767,movie,Baraka,96,7.5
tt0233841,movie,Baran,94,6.7
tt0115624,movie,Barb Wire,98,4.8
tt0062711,movie,Barbarella,98,7.6
tt0088771,movie,Barbarian Queen,74,8.1
tt1209452,tvSeries,Barbarians,184,8
tt2190332,movie,Varvari,87,7.6
tt0083619,movie,Barbarosa,90,7.9
tt0026097,movie,Barbary Coast,91,5.7
tt0303714,movie,Barbershop,102,6.5
tt0337579,movie,Barbershop 2: Back in Business,106,8.2
tt0109219,movie,Barcelona,101,7.9
tt0106359,movie,Bare Exposure,86,6.7
tt0297763,movie,Barefoot Adventure,74,8.1
tt0061385,movie,Barefoot in the Park,106,8.1
tt0092618,movie,Barfly,100,7.5
tt7249412,movie,Bark,78,9.4
tt0069048,movie,Gli orrori del castello di Norimberga,98,6.6
tt0072684,movie,Barry Lyndon,185,5.3
tt0065452,movie,Bartleby,78,5.9
tt0101410,movie,Barton Fink,116,3.5
tt0264395,movie,Basic,98,7.7
tt0103772,movie,Basic Instinct,127,5.8
tt0066812,movie,Basic Training,80,6.9
tt0118686,movie,Basil,113,6.6
tt0083624,movie,Basket Case,91,6.1
tt1331092,movie,TÃ¤ynnÃ¤ tarmoa,75,6.9
tt0115632,movie,Basquiat,107,7.4
tt0035664,movie,Bataan,114,7
tt0035665,movie,Batman,260,7.1
tt0118688,movie,Batman & Robin,125,6.8
tt0372784,movie,Batman Begins,140,5.3
tt0112462,movie,Batman Forever,121,4.5
tt0103776,movie,Batman Returns,126,4.5
tt0106364,movie,Batman: Mask of the Phantasm,76,6.5
tt0060153,movie,Batman: The Movie,105,7
tt0200469,movie,Bats,91,7.5
tt11953368,movie,Bats: The Awakening,83,5
tt1309386,tvSeries,Batteries Not Included,30,2.8
tt0080421,movie,Battle Beyond the Stars,104,6.1
tt0080436,movie,Battle Creek Brawl,95,6.4
tt0047860,movie,Battle Cry,149,7.9
tt0050171,movie,Battle Hymn,108,6.2
tt0232098,movie,BattleQueen 2020,95,7.7
tt0266308,movie,Batoru rowaiaru,114,7.5
tt0069768,movie,Battle for the Planet of the Apes,93,6.1
tt0058947,movie,Battle of the Bulge,167,7.3
tt0076983,tvSeries,Battle of the Planets,30,8.2
tt0384832,movie,Jigoku KÃ´shien,87,6.6
tt0185183,movie,Battlefield Earth,118,7.4
tt0041163,movie,Battleground,118,6.2
tt1754506,movie,Skeleton Lake,85,8.1
tt0015648,movie,Bronenosets Potemkin,75,7.8
tt0076984,tvSeries,Battlestar Galactica,60,6.2
tt0016630,movie,Battling Butler,77,6.4
tt0068257,movie,Bawarchi,130,7
tt0056846,movie,La baie des anges,90,8
tt0377471,movie,Be Cool,118,7.4
tt2085756,movie,Be Good,95,5.8
tt0094715,movie,Beaches,123,6
tt1028626,tvSeries,Beany and Cecil,30,7.8
tt0359045,movie,Cachorro,100,3.3
tt0157366,movie,Ye shou xing jing,110,6.4
tt0158489,movie,Biteu,115,7.3
tt0211227,movie,Beat,64,8.5
tt0086946,movie,Beat Street,105,6.7
tt0046414,movie,Beat the Devil,89,6.7
tt0016634,movie,Beau Geste,101,7.7
tt0043332,movie,Bellissima,114,8
tt0210567,movie,Beautiful,112,7.5
tt1173686,movie,A-leum-dab-da,88,7.6
tt0401248,movie,Beautiful Boxer,118,8.8
tt0221889,movie,Beautiful Creatures,86,8
tt0048637,movie,Solang es hÃ¼bsche MÃ¤dchen gibt,106,6.8
tt0115639,movie,Beautiful Girls,112,6.9
tt0200472,movie,Beautiful Joe,98,6.1
tt0071143,movie,Animals Are Beautiful People,92,7.4
tt0159272,movie,Beautiful People,107,6.6
tt0115640,movie,Beautiful Thing,90,6.6
tt0388500,movie,Beauty Shop,105,8.7
tt0038348,movie,La belle et la bÃªte,96,6.9
tt0055781,movie,Beauty and the Beast,77,6.2
tt0078054,movie,Panna a netvor,91,7.6
tt0086318,movie,SkÃ¸nheden og udyret,87,7.3
tt0308290,movie,Fung hung bei Cup,97,8.1
tt2184140,movie,Beauty and the Breast,86,4.7
tt0317132,movie,Because of Winn-Dixie,106,6.2
tt0023786,movie,Bed of Roses,67,7.4
tt0170281,movie,Na rÃ¹zÃ­ch ustlÃ¡no,99,6.8
tt0061391,movie,Bedazzled,103,7.5
tt0066817,movie,Bedknobs and Broomsticks,117,6.9
tt0126810,movie,Bedrooms and Hallways,92,7.5
tt0361354,movie,Beef,103,4.7
tt0103786,movie,Beethoven,87,7.6
tt0106375,movie,Beethovens 2nd,89,7.7
tt0094721,movie,Beetle Juice,92,7.5
tt0096543,tvSeries,Beetlejuice,22,5.6
tt0247196,movie,Before Night Falls,133,8.1
tt0088782,movie,Before Stonewall,87,5.8
tt0112471,movie,Before Sunrise,101,7.4
tt0370617,movie,Haeddeoleojigi jeone,85,4.8
tt0381681,movie,Before Sunset,80,9.4
tt0115645,movie,Before and After,108,8.5
tt0050177,movie,Beginning of the End,76,8
tt0933874,movie,Behaving Badly,97,7.5
tt0093345,movie,Killer Instinct,88,7.6
tt0115647,movie,Behind Enemy Lines,89,7.7
tt0006413,movie,Behind the Lines,50,6.8
tt0120001,movie,Regeneration,114,6.8
tt0282891,movie,Behind the Red Door,105,7.5
tt0291003,movie,Abril DespedaÃ§ado,105,7.5
tt0276501,movie,Shiqi sui de dan che,113,6.6
tt0120601,movie,Being John Malkovich,113,6.6
tt0340012,movie,Being Julia,104,8.7
tt0078841,movie,Being There,130,8.7
tt0090710,movie,Belizaire the Cajun,103,5.4
tt0103791,movie,Belle Epoque,109,5.4
tt0061395,movie,Belle de jour,100,4.9
tt0044410,movie,Belles on Their Toes,89,4.9
tt0053645,movie,Bells Are Ringing,126,7.4
tt0158493,movie,Belly,96,7.4
tt11454670,movie,Belly of the Beast,82,7.9
tt0254007,tvSeries,Belonging,40,7.9
tt9668594,movie,Aidiyet,73,6.5
tt0024874,movie,Beloved,85,6.1
tt1815799,movie,Les bien-aimÃ©s,133,6.9
tt3421854,movie,Qin ai,99,5.3
tt0276816,movie,Below,105,7
tt0364986,movie,Ben & Arthur,85,4.3
tt0286499,movie,Bend It Like Beckham,112,4.3
tt0044413,movie,Bend of the River,91,5.8
tt0256155,movie,Beneath Loch Ness,96,5.8
tt0045551,movie,Beneath the 12-Mile Reef,102,7.6
tt0065462,movie,Beneath the Planet of the Apes,95,7.6
tt0233315,movie,Benjamin Smoke,72,8
tt0071206,movie,Benji,86,8
tt0118698,movie,Bent,105,7.8
tt0120604,movie,Beowulf,95,7.3
tt0341255,movie,Berga: Soldiers of Another War,96,7
tt0099121,movie,Berkeley in the Sixties,117,5.9
tt0061398,movie,Berserk,96,5.9
tt0318871,tvSeries,KenpÃ» Denki Berserk,23,7.6
tt5847454,tvSeries,Beruseruku,24,7.6
tt0149723,movie,Lassedio,93,4.8
tt0209350,movie,Lo stato dassedio,93,5.6
tt0379948,movie,Pyme (sitiados),97,5.6
tt0078850,movie,Best Boy,111,5.4
tt0086955,movie,Best Defense,94,5.4
tt0072695,movie,Best Friends,83,7.9
tt0133412,movie,Best Laid Plans,92,7.3
tt0118702,movie,Best Men,90,5.8
tt0092641,movie,Best Seller,95,8.8
tt0218839,movie,Best in Show,90,8.8
tt0096913,movie,Best of the Best,97,6
tt0104245,movie,Fei foo jing ying: Yan gaan yau ching,96,6
tt0183073,movie,Fei hu xiong xin 2: Ao qi bi tian gao,107,7.1
tt0101437,movie,Beta,171,7.1
tt0046770,movie,Betrayed,108,6.5
tt11390442,movie,Den stÃ¸rste forbrytelsen,126,7.2
tt1228573,tvSeries,La TraiciÃ³n,45,6.2
tt0099128,movie,Betsys Wedding,94,5.5
tt0207998,movie,Better Living Through Circuitry,85,6.2
tt0280477,movie,Better Luck Tomorrow,101,6.8
tt0168987,movie,Better Than Chocolate,101,6.3
tt0236019,movie,Better Than Sex,95,6.1
tt0373718,movie,Ai qing ling yao,92,6.1
tt0090563,movie,37Â°2 le matin,185,4.5
tt0049004,movie,Between Heaven and Hell,94,4.5
tt0289668,movie,Between Strangers,95,6.4
tt0028623,movie,Between Two Women,88,6.5
tt0135771,movie,Anamesa se dyo gynaikes,88,7.4
tt0177747,movie,Entre las piernas,115,6.9
tt0454406,movie,Between Your Legs,92,6.9
tt0086960,movie,Beverly Hills Cop,105,6.7
tt0092644,movie,Beverly Hills Cop II,100,6.7
tt0109254,movie,Beverly Hills Cop III,104,6.3
tt0118708,movie,Beverly Hills Ninja,88,6.3
tt0363472,movie,Bewafaa,151,7.3
tt0067962,movie,Warnung vor einer heiligen Nutte,103,7.3
tt0037539,movie,Bewitched,65,6.3
tt0082481,movie,Gu,101,7.7
tt0122055,movie,Embrujada,80,7.7
tt0264857,movie,Magemenoi,78,5.7
tt0328733,tvSeries,Bakuten shoot beyblade,30,5.2
tt0294357,movie,Beyond Borders,127,5.2
tt0385372,tvSeries,Al di lÃ  delle frontiere,200,5.9
tt0222812,movie,Beyond Re-Animator,96,5.7
tt0116692,movie,Jenseits der Stille,109,5.7
tt1661388,movie,InsoupÃ§onnable,95,7
tt0114086,movie,Al di lÃ  delle nuvole,110,3.6
tt3224288,movie,Beyond the Clouds,120,3.6
tt0078916,movie,Buio Omega,94,7.1
tt1885325,movie,Heavens War,95,7.1
tt4560754,movie,Beyond the Darkness,86,3.2
tt0337868,movie,Beyond the Gates of Splendor,96,3.2
tt0020681,movie,Beyond the Law,60,8.3
tt0062645,movie,Al di lÃ  della legge,90,8.3
tt0093383,movie,Lain ulkopuolella,84,5.2
tt0363473,movie,Beyond the Sea,118,5.1
tt0096921,movie,Beyond the Stars,88,5.1
tt0182789,movie,Bicentennial Man,132,6.4
tt0094737,movie,Big,104,6.4
tt0260746,movie,Big Bad Love,111,6.6
tt0071216,movie,Big Bad Mama,84,7.5
tt0126839,movie,Chung fung dui: No foh gai tau,91,7.5
tt0115676,movie,Big Bully,90,5.1
tt0028627,movie,Big Business,60,5.1
tt0090108,movie,Svindlande affÃ¤rer,100,6.3
tt0058968,movie,Big Daddy,68,5.2
tt0052216,movie,I soliti ignoti,106,7.2
tt0212815,movie,Big Eden,118,2.6
tt0265298,movie,Big Fat Liar,88,2.6
tt0319061,movie,Big Fish,125,5.4
tt0291213,movie,GroÃŸe MÃ¤dchen weinen nicht,87,7.6
tt0066831,movie,Big Jake,110,7.6
tt0208003,movie,Big Mommas House,99,7.3
tt0115678,movie,Big Night,109,7.3
tt0829286,movie,Big Pun: Still Not a Player,102,2.4
tt0090727,movie,Big Trouble,93,8.5
tt0090728,movie,Big Trouble in Little China,99,6
tt0077235,movie,Big Wednesday,120,5.8
tt0363504,movie,Bigger Than the Sky,106,8.2
tt0303356,movie,Biggie and Tupac,108,4.9
tt0090729,movie,Biggles,108,6.3
tt0326769,movie,Biker Boyz,110,4.5
tt0106413,movie,Bikini Squad,88,8.3
tt0101449,movie,Bikini Summer,87,8.1
tt0101452,movie,Bill & Teds Bogus Journey,93,5.6
tt0096928,movie,Bill & Teds Excellent Adventure,90,5.1
tt0083652,movie,Bill Cosby: Himself,105,7.9
tt0379713,movie,Billabong Odyssey,88,8.2
tt0101453,movie,Billy Bathgate,106,6.7
tt0249462,movie,Billy Elliot,110,3.9
tt4085696,movie,Billy Elliot the Musical Live,169,6.3
tt0066832,movie,Billy Jack,114,6.8
tt0075754,movie,Billy Jack Goes to Washington,155,7
tt0112508,movie,Billy Madison,89,7.3
tt0055797,movie,Billy Roses Jumbo,123,4.7
tt0137386,movie,Billys Hollywood Screen Kiss,92,5.8
tt0094746,movie,Biloxi Blues,106,2.9
tt0101455,movie,Bingo,89,7.4
tt0115683,movie,Bio-Dome,88,7.1
tt0094747,movie,Bird,161,7.1
